"search-number","evaluation","evals-requested-so-far","scale*","init-percent-schizophrenia-inherited*","init-percent-schizophrenia-exhibited*","schizophrenia-inherit-threshold*","schizophrenia-via-social-interaction-threshold*","schizophrenia-exhibit-inherited-threshold*","schizophrenia-exhibit-uninherited-threshold*","stop-year*","stress-start-year*","stress-start-month*","stress-end-year*","stress-end-month*","inheretence-augmentation-by-shock*","use-stress?*","random-seed","min-result","max-result","mean-result","stdev-result","final-step-result"
"1","183","500","5000","31","11","0.9650000000000001","29.0001","0.2348","0.4151","1970","1944","1","1944","12","8341","true","""-1831958228""","5.239999999999274E13","9.450375653908098E13","7.60276048565969E13","1.3556051989559453E13","6.859999999999275E13"
"1","184","500","5000","31","11","0.9650000000000001","29.0001","0.2348","0.4151","1970","1944","1","1944","12","8341","true","""-859844065""","5.339999999999274E13","9.668034960630748E13","7.514190901122197E13","1.3609481166637436E13","9.668034960630748E13"
"1","185","500","5000","31","11","0.9650000000000001","29.0001","0.2348","0.4151","1970","1944","1","1944","12","8341","true","""1633857257""","5.549999999999274E13","1.0157607986134202E14","7.965941664294745E13","1.4409825782304773E13","1.0157607986134202E14"
"1","186","500","5000","31","11","0.9650000000000001","29.0001","0.2348","0.4151","1970","1944","1","1944","12","8341","true","""-1145866214""","536.7925496404845","8.844308904599628E13","7.170410656069195E13","1.1988355591985166E13","8.830175536192942E13"
"1","187","500","5000","31","11","0.9650000000000001","29.0001","0.2348","0.4151","1970","1944","1","1944","12","8341","true","""535801070""","5.329999999999274E13","9.35360892917697E13","7.429308824777086E13","1.2940738338395938E13","9.35360892917697E13"
"1","188","500","5000","31","11","0.9650000000000001","29.0001","0.2348","0.4151","1970","1944","1","1944","12","8341","true","""-2077395507""","5.229999999999274E13","9.450375653908098E13","7.275893077449572E13","1.3760045706282855E13","9.450375653908098E13"
"1","189","500","5000","31","11","0.9650000000000001","29.0001","0.2348","0.4151","1970","1944","1","1944","12","8341","true","""-645946810""","572.7525367887017","9.775909164879662E13","7.733678100285872E13","1.4749406795140043E13","9.775909164879662E13"
"1","190","500","5000","31","11","0.9650000000000001","29.0001","0.2348","0.4151","1970","1944","1","1944","12","8341","true","""1805812854""","5.369999999999274E13","9.357269900990305E13","7.401506230366317E13","1.3475547966460234E13","9.357269900990305E13"
"1","191","500","5000","31","16","0.009","24.0001","0.7608","0.28750000000000003","1970","1944","1","1944","12","9613","true","""-1762116722""","62.35035664196655","9.908990866883361E13","7.235663008458605E13","1.495459599397561E13","9.908990866883361E13"
"1","192","500","5000","31","16","0.009","24.0001","0.7608","0.28750000000000003","1970","1944","1","1944","12","9613","true","""1901426954""","109.00503601121184","1.0462528375109748E14","76859892895737","1.7555449003037785E13","7.609999999999273E13"
"1","193","500","5000","31","16","0.009","24.0001","0.7608","0.28750000000000003","1970","1944","1","1944","12","9613","true","""-1912179160""","102.62442969896597","9.739656051420822E13","7.064729591538097E13","1.4625809563612324E13","7.069999999999273E13"
"1","194","500","5000","31","16","0.009","24.0001","0.7608","0.28750000000000003","1970","1944","1","1944","12","9613","true","""-2048551368""","29.12876229288309","9.95172849307987E13","7.151267126715942E13","1.6118236888362697E13","9.95172849307987E13"
"1","195","500","5000","31","16","0.009","24.0001","0.7608","0.28750000000000003","1970","1944","1","1944","12","9613","true","""1249522775""","41.54027936623962","9.068682373971411E13","6.70689057467909E13","1.4132019024212953E13","9.068682373971411E13"
"1","196","500","5000","31","16","0.009","24.0001","0.7608","0.28750000000000003","1970","1944","1","1944","12","9613","true","""-1234503260""","40.89198272859532","9.25372357486322E13","6.90660925613865E13","1.4529821354564562E13","6.719999999999275E13"
"1","197","500","5000","31","16","0.009","24.0001","0.7608","0.28750000000000003","1970","1944","1","1944","12","9613","true","""-774802115""","126.06126910895551","9.250783750579155E13","6.984031923959203E13","1.4429724682427611E13","6.669999999999275E13"
"1","198","500","5000","31","16","0.009","24.0001","0.7608","0.28750000000000003","1970","1944","1","1944","12","9613","true","""-2059374246""","34.76686868229398","9.705627233722627E13","7.19414388634437E13","1.517462588672305E13","7.049999999999273E13"
"1","199","500","5000","31","16","0.009","24.0001","0.7608","0.28750000000000003","1970","1944","1","1944","12","9613","true","""-697926974""","181.74088046563458","9.88296008288903E13","7.268495029070398E13","1.5480720336959582E13","7.209999999999273E13"
"1","200","500","5000","31","16","0.009","24.0001","0.7608","0.28750000000000003","1970","1944","1","1944","12","9613","true","""705035690""","32.062915628407865","8.722551232293252E13","6.4629486759029234E13","1.4136123937845633E13","6.349999999999274E13"
"1","201","500","5000","46","26","0.6344","18.0001","0.8052","0.3796","1970","1944","1","1944","12","2940","true","""-873733946""","275.25190498745405","9.307942844688036E13","7.356800630597339E13","1.5226870664286088E13","9.307942844688036E13"
"1","202","500","5000","46","26","0.6344","18.0001","0.8052","0.3796","1970","1944","1","1944","12","2940","true","""1080411689""","5.409999999999274E13","1.0192413845599934E14","7.565922238968775E13","1.5221453298637186E13","1.0192413845599934E14"
"1","203","500","5000","46","26","0.6344","18.0001","0.8052","0.3796","1970","1944","1","1944","12","2940","true","""1961147179""","5.619999999999274E13","9.783174331472283E13","7.633339543087067E13","1.4545439537291574E13","9.783174331472283E13"
"1","204","500","5000","46","26","0.6344","18.0001","0.8052","0.3796","1970","1944","1","1944","12","2940","true","""1912687558""","567.985347290995","9.908990866883361E13","7.480927258427914E13","1.4801769645920416E13","9.908990866883361E13"
"1","205","500","5000","46","26","0.6344","18.0001","0.8052","0.3796","1970","1944","1","1944","12","2940","true","""-740159907""","5.699999999999274E13","9.930689804841244E13","7.817601641356938E13","1.4102778370578715E13","9.930689804841244E13"
"1","206","500","5000","46","26","0.6344","18.0001","0.8052","0.3796","1970","1944","1","1944","12","2940","true","""-604673601""","283.99935132003645","1.0193532263154772E14","7.823242287874192E13","1.4395643415454678E13","1.0179395856335348E14"
"1","207","500","5000","46","26","0.6344","18.0001","0.8052","0.3796","1970","1944","1","1944","12","2940","true","""-1923958048""","5.529999999999274E13","9.853106109241795E13","7.575207736288534E13","1.4309739149908098E13","9.853106109241795E13"
"1","208","500","5000","46","26","0.6344","18.0001","0.8052","0.3796","1970","1944","1","1944","12","2940","true","""642123499""","44.96904834985559","9.302972643192027E13","7.224049891778969E13","1.4385231011796596E13","9.302972643192027E13"
"1","209","500","5000","46","26","0.6344","18.0001","0.8052","0.3796","1970","1944","1","1944","12","2940","true","""711812891""","585.3588478730285","1.0199656856972062E14","7.706350821891773E13","1.4942180793310838E13","1.0199656856972062E14"
"1","210","500","5000","46","26","0.6344","18.0001","0.8052","0.3796","1970","1944","1","1944","12","2940","true","""-1310940812""","573.0828386833406","1.0227932342364078E14","7.842836744482928E13","1.5710678057568023E13","1.0227932342364078E14"
"1","211","500","5000","11","41","0.6097","39.0001","0.0942","0.433","1970","1944","1","1944","12","6605","true","""-1584248804""","5.759999999999274E13","1.020533683912379E14","7.992778556340725E13","1.4138755324086527E13","1.020533683912379E14"
"1","212","500","5000","11","41","0.6097","39.0001","0.0942","0.433","1970","1944","1","1944","12","6605","true","""997519171""","103.71671273211206","9.463794165131597E13","7.45132587568707E13","1.3924923218195773E13","9.456896954074253E13"
"1","213","500","5000","11","41","0.6097","39.0001","0.0942","0.433","1970","1944","1","1944","12","6605","true","""-1386727056""","558.8552385610644","9.237943494088897E13","7.439641162174862E13","1.3399033626287775E13","6.699999999999275E13"
"1","214","500","5000","11","41","0.6097","39.0001","0.0942","0.433","1970","1944","1","1944","12","6605","true","""-1827123848""","5.279999999999274E13","9.709505651678581E13","7.549985087212194E13","1.4543269502668969E13","6.949999999999275E13"
"1","215","500","5000","11","41","0.6097","39.0001","0.0942","0.433","1970","1944","1","1944","12","6605","true","""-249306174""","5.049999999999274E13","9.20865896860012E13","7.266103354919177E13","1.283830893836539E13","9.20865896860012E13"
"1","216","500","5000","11","41","0.6097","39.0001","0.0942","0.433","1970","1944","1","1944","12","6605","true","""-1584659045""","305.4226216674717","1.0646299826699238E14","8.013527682185264E13","1.5733922264804402E13","1.0646299826699238E14"
"1","217","500","5000","11","41","0.6097","39.0001","0.0942","0.433","1970","1944","1","1944","12","6605","true","""-2063604910""","5.209999999999274E13","8.967719888577027E13","7.200409043143261E13","1.2481821618402146E13","8.960786795810956E13"
"1","218","500","5000","11","41","0.6097","39.0001","0.0942","0.433","1970","1944","1","1944","12","6605","true","""-1365467586""","5.509999999999274E13","9.598630110592792E13","7.74120424374851E13","1.376572020914534E13","9.598630110592792E13"
"1","219","500","5000","11","41","0.6097","39.0001","0.0942","0.433","1970","1944","1","1944","12","6605","true","""554709649""","5.519999999999274E13","1.0361742131513253E14","7.839138601428277E13","1.5850146388520863E13","1.0361742131513253E14"
"1","220","500","5000","11","41","0.6097","39.0001","0.0942","0.433","1970","1944","1","1944","12","6605","true","""-1722619527""","30.849937702506853","1.027659963217294E14","7.767162163734125E13","1.5813034389351312E13","1.027659963217294E14"
"1","221","500","5000","41","31","0.4766","32.0001","0.7333000000000001","0.327","1970","1944","1","1944","12","6207","true","""-643744088""","179.75805072995587","9.311208299677289E13","7.35680585307251E13","1.4126946871289238E13","9.311208299677289E13"
"1","222","500","5000","41","31","0.4766","32.0001","0.7333000000000001","0.327","1970","1944","1","1944","12","6207","true","""1376422894""","5.369999999999274E13","9.520346632343738E13","7.0123822760924195E13","1.333586142621526E13","6.799999999999275E13"
"1","223","500","5000","41","31","0.4766","32.0001","0.7333000000000001","0.327","1970","1944","1","1944","12","6207","true","""-1947433320""","535.7408524501168","9.123255997722502E13","6.9005493518624555E13","1.3328329466886621E13","9.123255997722502E13"
"1","224","500","5000","41","31","0.4766","32.0001","0.7333000000000001","0.327","1970","1944","1","1944","12","6207","true","""1561553984""","182.75477520632742","1.0368654686118966E14","7.573190818156012E13","1.6235309796444053E13","1.0368654686118966E14"
"1","225","500","5000","41","31","0.4766","32.0001","0.7333000000000001","0.327","1970","1944","1","1944","12","6207","true","""1307149999""","100.34482119398429","9.535197952847058E13","7.111238928794967E13","1.4531396677662852E13","9.535197952847058E13"
"1","226","500","5000","41","31","0.4766","32.0001","0.7333000000000001","0.327","1970","1944","1","1944","12","6207","true","""1759002109""","70.66809209368674","1.0085286312246045E14","7.329852384427542E13","1.5424099581935264E13","1.0085286312246045E14"
"1","227","500","5000","41","31","0.4766","32.0001","0.7333000000000001","0.327","1970","1944","1","1944","12","6207","true","""1807520771""","178.6987582299758","9.662070171551148E13","7.226559012386727E13","1.3729710331525541E13","6.999999999999275E13"
"1","228","500","5000","41","31","0.4766","32.0001","0.7333000000000001","0.327","1970","1944","1","1944","12","6207","true","""924572000""","505.74093778609046","9.028045192619489E13","6.544282555585199E13","1.3836458916443541E13","9.028045192619489E13"
"1","229","500","5000","41","31","0.4766","32.0001","0.7333000000000001","0.327","1970","1944","1","1944","12","6207","true","""663044730""","129.74590819800832","9.641415871124867E13","7.169615269942148E13","1.60606129459758E13","9.641415871124867E13"
"1","230","500","5000","41","31","0.4766","32.0001","0.7333000000000001","0.327","1970","1944","1","1944","12","6207","true","""1481209717""","556.7614168853737","9.917277852312995E13","7.332814326072956E13","1.4563413414346977E13","7.199999999999273E13"
"1","231","500","5000","1","36","0.08120000000000001","3.0001","0.7844","0.9429000000000001","1970","1944","1","1944","12","4547","true","""911508144""","5.319999999999274E13","9.84438926495585E13","8.469345687596786E13","9.385156831212709E12","9.84438926495585E13"
"1","232","500","5000","1","36","0.08120000000000001","3.0001","0.7844","0.9429000000000001","1970","1944","1","1944","12","4547","true","""1545133660""","5.549999999999274E13","9.50620849760717E13","8.564238552077436E13","7.019847972265633E12","9.492070374790677E13"
"1","233","500","5000","1","36","0.08120000000000001","3.0001","0.7844","0.9429000000000001","1970","1944","1","1944","12","4547","true","""-94107723""","5.369999999999274E13","9.853471469486172E13","8.61375439416911E13","9.289485038474135E12","9.853471469486172E13"
"1","234","500","5000","1","36","0.08120000000000001","3.0001","0.7844","0.9429000000000001","1970","1944","1","1944","12","4547","true","""2106980932""","5.449999999999274E13","9.590714259114312E13","8.55519469373177E13","7.552526647804553E12","9.590714259114312E13"
"1","235","500","5000","1","36","0.08120000000000001","3.0001","0.7844","0.9429000000000001","1970","1944","1","1944","12","4547","true","""758541326""","5.319999999999274E13","9.458905856386292E13","8.40796865591092E13","8.28373083819577E12","9.458905856386292E13"
"1","236","500","5000","1","36","0.08120000000000001","3.0001","0.7844","0.9429000000000001","1970","1944","1","1944","12","4547","true","""-1783246404""","5.019999999999274E13","9.110345767311998E13","7.907408343012508E13","8.217798795692418E12","9.110345767311998E13"
"1","237","500","5000","1","36","0.08120000000000001","3.0001","0.7844","0.9429000000000001","1970","1944","1","1944","12","4547","true","""828228608""","5.439999999999274E13","1.026968353942696E14","8.803882433342611E13","1.0463224059268953E13","1.0262772529875981E14"
"1","238","500","5000","1","36","0.08120000000000001","3.0001","0.7844","0.9429000000000001","1970","1944","1","1944","12","4547","true","""-661712122""","5.309999999999274E13","9.642224846993483E13","8.391619337995364E13","8.784582833967829E12","9.634946808362697E13"
"1","239","500","5000","1","36","0.08120000000000001","3.0001","0.7844","0.9429000000000001","1970","1944","1","1944","12","4547","true","""2011623036""","5.249999999999274E13","9.153906270001872E13","8.090822560772045E13","7.240599987151774E12","9.147048704362494E13"
"1","240","500","5000","1","36","0.08120000000000001","3.0001","0.7844","0.9429000000000001","1970","1944","1","1944","12","4547","true","""507944301""","5.419999999999274E13","9.64696843573039E13","8.436257489621706E13","8.112562428591964E12","9.618690139513723E13"
"1","241","500","5000","41","26","0.7606","4.0001","0.3753","0.7260000000000001","1970","1944","1","1944","12","8825","true","""1050280904""","5.599999999999274E13","9.767297476783339E13","8.461830938143705E13","1.1206691177535871E13","9.767297476783339E13"
"1","242","500","5000","41","26","0.7606","4.0001","0.3753","0.7260000000000001","1970","1944","1","1944","12","8825","true","""-1706793426""","5.249999999999274E13","9.265862075380753E13","8.01008647401791E13","9.802283265682717E12","9.265862075380753E13"
"1","243","500","5000","41","26","0.7606","4.0001","0.3753","0.7260000000000001","1970","1944","1","1944","12","8825","true","""454519671""","5.169999999999274E13","9.442102520094712E13","7.99995313130364E13","1.0622309810412738E13","6.799999999999275E13"
"1","244","500","5000","41","26","0.7606","4.0001","0.3753","0.7260000000000001","1970","1944","1","1944","12","8825","true","""-1484005978""","5.159999999999274E13","9.45117982052923E13","7.964247038832483E13","1.1080210899746705E13","9.45117982052923E13"
"1","245","500","5000","41","26","0.7606","4.0001","0.3753","0.7260000000000001","1970","1944","1","1944","12","8825","true","""-2073524694""","5.189999999999274E13","9.542080485930661E13","7.993486884457381E13","1.1389113174348445E13","9.542080485930661E13"
"1","246","500","5000","41","26","0.7606","4.0001","0.3753","0.7260000000000001","1970","1944","1","1944","12","8825","true","""-1202710367""","5.659999999999274E13","1.0519928706981644E14","8.707006140351745E13","1.3056545232337371E13","1.0519928706981644E14"
"1","247","500","5000","41","26","0.7606","4.0001","0.3753","0.7260000000000001","1970","1944","1","1944","12","8825","true","""1074522868""","5.649999999999274E13","1.0000449989874338E14","8.60686749768424E13","1.1921682964289865E13","1.0000449989874338E14"
"1","248","500","5000","41","26","0.7606","4.0001","0.3753","0.7260000000000001","1970","1944","1","1944","12","8825","true","""592100005""","5.629999999999274E13","9.754142709637695E13","8.374790956621439E13","1.0639061372997568E13","9.754142709637695E13"
"1","249","500","5000","41","26","0.7606","4.0001","0.3753","0.7260000000000001","1970","1944","1","1944","12","8825","true","""958075527""","5.779999999999274E13","1.0630075258434261E14","8.907728720634045E13","1.3242188391309361E13","1.0615936133943923E14"
"1","250","500","5000","41","26","0.7606","4.0001","0.3753","0.7260000000000001","1970","1944","1","1944","12","8825","true","""1674643131""","5.149999999999274E13","9.374097289871653E13","7.854248988264817E13","1.111437667941636E13","9.374097289871653E13"
"1","251","500","5000","36","41","0.6980000000000001","49.0001","0.0776","0.402","1970","1944","1","1944","12","2731","true","""1735923194""","5.409999999999274E13","9.648295186196289E13","7.42210268358704E13","1.4035886688254053E13","9.648295186196289E13"
"1","252","500","5000","36","41","0.6980000000000001","49.0001","0.0776","0.402","1970","1944","1","1944","12","2731","true","""606764254""","262.89593082384323","9.24599913475982E13","7.21423668915461E13","1.4718752004997973E13","9.231863300546612E13"
"1","253","500","5000","36","41","0.6980000000000001","49.0001","0.0776","0.402","1970","1944","1","1944","12","2731","true","""-1293917622""","269.3696816746559","9.886576758412281E13","7.636692122480069E13","1.5130352236089625E13","9.660331257259164E13"
"1","254","500","5000","36","41","0.6980000000000001","49.0001","0.0776","0.402","1970","1944","1","1944","12","2731","true","""2006866761""","183.04946647560135","9.788084593012981E13","7.630346738607498E13","1.4420080830034484E13","9.788084593012981E13"
"1","255","500","5000","36","41","0.6980000000000001","49.0001","0.0776","0.402","1970","1944","1","1944","12","2731","true","""1632763008""","5.779999999999274E13","1.0490019065758488E14","8.147396279737472E13","1.4988740812457145E13","1.0482766810340511E14"
"1","256","500","5000","36","41","0.6980000000000001","49.0001","0.0776","0.402","1970","1944","1","1944","12","2731","true","""2119913915""","5.379999999999274E13","9.607549115147867E13","7.590263608157505E13","1.3617386903882744E13","9.607549115147867E13"
"1","257","500","5000","36","41","0.6980000000000001","49.0001","0.0776","0.402","1970","1944","1","1944","12","2731","true","""-1289930466""","5.519999999999274E13","9.437044028718895E13","7.462179063937645E13","1.2919284162849656E13","9.437044028718895E13"
"1","258","500","5000","36","41","0.6980000000000001","49.0001","0.0776","0.402","1970","1944","1","1944","12","2731","true","""258328704""","5.219999999999274E13","9.832080146132762E13","7.594774406557383E13","1.5078716602391291E13","9.832080146132762E13"
"1","259","500","5000","36","41","0.6980000000000001","49.0001","0.0776","0.402","1970","1944","1","1944","12","2731","true","""345622484""","528.4009121816048","9.216924649793955E13","7.16818445640962E13","1.367821407226821E13","9.216924649793955E13"
"1","260","500","5000","36","41","0.6980000000000001","49.0001","0.0776","0.402","1970","1944","1","1944","12","2731","true","""-400835949""","5.509999999999274E13","9.84521203428235E13","7.81012150939927E13","1.4460501474570426E13","9.831073186584364E13"
"1","261","500","5000","46","1","0.5865","25.0001","0.4686","0.5284","1970","1944","1","1944","12","7152","true","""1746274843""","5.339999999999274E13","1.009457775243608E14","7.954361553053408E13","1.460399845340473E13","1.009457775243608E14"
"1","262","500","5000","46","1","0.5865","25.0001","0.4686","0.5284","1970","1944","1","1944","12","7152","true","""-1744661158""","5.209999999999274E13","1.0050696493277347E14","7.805517873126888E13","1.448379890144783E13","1.0050696493277347E14"
"1","263","500","5000","46","1","0.5865","25.0001","0.4686","0.5284","1970","1944","1","1944","12","7152","true","""-1294771940""","5.299999999999274E13","9.409208255744955E13","7.703718430723697E13","1.283428712703291E13","9.409208255744955E13"
"1","264","500","5000","46","1","0.5865","25.0001","0.4686","0.5284","1970","1944","1","1944","12","7152","true","""-1616508360""","5.459999999999274E13","9.295687172015808E13","7.776938225992416E13","1.2869389605755111E13","9.267416036845402E13"
"1","265","500","5000","46","1","0.5865","25.0001","0.4686","0.5284","1970","1944","1","1944","12","7152","true","""721084732""","5.669999999999274E13","1.0553103808831617E14","8.38156260626183E13","1.441648029225488E13","1.0553103808831617E14"
"1","266","500","5000","46","1","0.5865","25.0001","0.4686","0.5284","1970","1944","1","1944","12","7152","true","""314267101""","4.939999999999274E13","9.012979529544039E13","7.230010603060386E13","1.2665134060848846E13","9.012979529544039E13"
"1","267","500","5000","46","1","0.5865","25.0001","0.4686","0.5284","1970","1944","1","1944","12","7152","true","""-1163646296""","5.189999999999274E13","9.012979529544039E13","7.366494657495683E13","1.148547134844326E13","6.569999999999275E13"
"1","268","500","5000","46","1","0.5865","25.0001","0.4686","0.5284","1970","1944","1","1944","12","7152","true","""-287634011""","5.429999999999274E13","9.922283003421028E13","7.968191568586603E13","1.377559544559712E13","7.129999999999273E13"
"1","269","500","5000","46","1","0.5865","25.0001","0.4686","0.5284","1970","1944","1","1944","12","7152","true","""-802666380""","5.739999999999274E13","9.908688106907889E13","8.221865671573781E13","1.3441968619898365E13","9.908688106907889E13"
"1","270","500","5000","46","1","0.5865","25.0001","0.4686","0.5284","1970","1944","1","1944","12","7152","true","""-1243587418""","273.86722374932","1.0028210209203712E14","7.91405422208342E13","1.492253031435035E13","7.169999999999273E13"
"1","271","500","5000","1","36","0.3548","34.0001","0.5498000000000001","0.5232","1970","1944","1","1944","12","5452","true","""264287449""","5.319999999999274E13","9.032768124997997E13","7.605702224553303E13","1.2017317459808314E13","9.004493322779461E13"
"1","272","500","5000","1","36","0.3548","34.0001","0.5498000000000001","0.5232","1970","1944","1","1944","12","5452","true","""43241865""","5.209999999999274E13","9.839720524485339E13","7.611570099297106E13","1.4325582406194973E13","9.839720524485339E13"
"1","273","500","5000","1","36","0.3548","34.0001","0.5498000000000001","0.5232","1970","1944","1","1944","12","5452","true","""-200043923""","5.399999999999274E13","1.0050378102339112E14","7.83277267240736E13","1.460782525522874E13","1.0050378102339112E14"
"1","274","500","5000","1","36","0.3548","34.0001","0.5498000000000001","0.5232","1970","1944","1","1944","12","5452","true","""150521258""","5.059999999999274E13","9.024555390709275E13","7.392186325637023E13","1.303641161645277E13","6.499999999999275E13"
"1","275","500","5000","1","36","0.3548","34.0001","0.5498000000000001","0.5232","1970","1944","1","1944","12","5452","true","""-196374177""","5.509999999999274E13","1.0115582039604908E14","8.254219078212981E13","1.525729976334032E13","1.0115582039604908E14"
"1","276","500","5000","1","36","0.3548","34.0001","0.5498000000000001","0.5232","1970","1944","1","1944","12","5452","true","""-1332542947""","4.949999999999274E13","9.472597320691873E13","7.466484650852286E13","1.3775584759433729E13","9.472597320691873E13"
"1","277","500","5000","1","36","0.3548","34.0001","0.5498000000000001","0.5232","1970","1944","1","1944","12","5452","true","""-809654188""","5.029999999999274E13","9.541388787801212E13","7.574016985744302E13","1.3968089430092367E13","9.520021008379064E13"
"1","278","500","5000","1","36","0.3548","34.0001","0.5498000000000001","0.5232","1970","1944","1","1944","12","5452","true","""-1611671486""","4.839999999999274E13","9.017943224481947E13","7.300875621970008E13","1.2443287735749045E13","6.539999999999275E13"
"1","279","500","5000","1","36","0.3548","34.0001","0.5498000000000001","0.5232","1970","1944","1","1944","12","5452","true","""1249605243""","5.499999999999274E13","9.634157980850144E13","7.758329202711802E13","1.2979300962781104E13","6.949999999999275E13"
"1","280","500","5000","1","36","0.3548","34.0001","0.5498000000000001","0.5232","1970","1944","1","1944","12","5452","true","""884585152""","5.779999999999274E13","1.0263103819019714E14","8.352940936676955E13","1.443620887697535E13","1.0263103819019714E14"
"1","281","500","5000","16","41","0.7097","11.0001","0.8455","0.9520000000000001","1970","1944","1","1944","12","2925","true","""-655552869""","5.239999999999274E13","9.668634857102548E13","8.43076487954967E13","8.664785378933539E12","9.668634857102548E13"
"1","282","500","5000","16","41","0.7097","11.0001","0.8455","0.9520000000000001","1970","1944","1","1944","12","2925","true","""1210652411""","5.529999999999274E13","1.037692150880871E14","8.98267114379523E13","1.0345090547793373E13","1.037692150880871E14"
"1","283","500","5000","16","41","0.7097","11.0001","0.8455","0.9520000000000001","1970","1944","1","1944","12","2925","true","""1305942740""","5.539999999999274E13","9.993242716955175E13","8.63783443699039E13","9.13233530596426E12","9.993242716955175E13"
"1","284","500","5000","16","41","0.7097","11.0001","0.8455","0.9520000000000001","1970","1944","1","1944","12","2925","true","""-1966896815""","5.389999999999274E13","9.222505082675714E13","8.225001935352681E13","6.729621312161219E12","9.222505082675714E13"
"1","285","500","5000","16","41","0.7097","11.0001","0.8455","0.9520000000000001","1970","1944","1","1944","12","2925","true","""-1527560715""","5.939999999999274E13","1.0206904525857838E14","8.983648655865278E13","8.989524840735158E12","1.0185882386910683E14"
"1","286","500","5000","16","41","0.7097","11.0001","0.8455","0.9520000000000001","1970","1944","1","1944","12","2925","true","""-1009930913""","5.439999999999274E13","9.959688750155688E13","8.73534582014904E13","8.686513282171881E12","9.959688750155688E13"
"1","287","500","5000","16","41","0.7097","11.0001","0.8455","0.9520000000000001","1970","1944","1","1944","12","2925","true","""805903114""","5.719999999999274E13","1.0347294332335234E14","9.019501064472777E13","9.46462580433008E12","1.0333155374810586E14"
"1","288","500","5000","16","41","0.7097","11.0001","0.8455","0.9520000000000001","1970","1944","1","1944","12","2925","true","""1804331461""","5.679999999999274E13","1.0425862074666856E14","9.075047303698425E13","8.826302108364002E12","1.0411724160770719E14"
"1","289","500","5000","16","41","0.7097","11.0001","0.8455","0.9520000000000001","1970","1944","1","1944","12","2925","true","""2120755171""","5.329999999999274E13","9.99414328494332E13","8.67829372510213E13","9.792369619796818E12","9.99414328494332E13"
"1","290","500","5000","16","41","0.7097","11.0001","0.8455","0.9520000000000001","1970","1944","1","1944","12","2925","true","""-996506306""","5.709999999999274E13","9.803805383624162E13","8.885964913981366E13","7.305447388411338E12","9.803805383624162E13"
"1","291","500","5000","21","21","0.9349000000000001","37.0001","0.8039000000000001","0.4434","1970","1944","1","1944","12","7053","true","""213944660""","5.079999999999274E13","9.697241875913911E13","7.576319095071456E13","1.476498900341698E13","7.019999999999275E13"
"1","292","500","5000","21","21","0.9349000000000001","37.0001","0.8039000000000001","0.4434","1970","1944","1","1944","12","7053","true","""1119064368""","5.589999999999274E13","9.088041593213561E13","7.696437413365667E13","1.1982786129696555E13","6.549999999999275E13"
"1","293","500","5000","21","21","0.9349000000000001","37.0001","0.8039000000000001","0.4434","1970","1944","1","1944","12","7053","true","""864411585""","5.369999999999274E13","9.04622020514534E13","7.428115183638464E13","1.2485547470996406E13","9.017943224481947E13"
"1","294","500","5000","21","21","0.9349000000000001","37.0001","0.8039000000000001","0.4434","1970","1944","1","1944","12","7053","true","""-1279322019""","5.179999999999274E13","9.479040035783098E13","7.380529976521381E13","1.2735669097035176E13","6.889999999999275E13"
"1","295","500","5000","21","21","0.9349000000000001","37.0001","0.8039000000000001","0.4434","1970","1944","1","1944","12","7053","true","""-852080098""","275.25350014637286","9.99414328494332E13","7.916576262847098E13","1.5357883540482379E13","7.229999999999273E13"
"1","296","500","5000","21","21","0.9349000000000001","37.0001","0.8039000000000001","0.4434","1970","1944","1","1944","12","7053","true","""-1562867990""","5.329999999999274E13","9.471773857096614E13","7.339516834121711E13","1.3073662685604664E13","9.471773857096614E13"
"1","297","500","5000","21","21","0.9349000000000001","37.0001","0.8039000000000001","0.4434","1970","1944","1","1944","12","7053","true","""-1611114067""","4.969999999999274E13","8.933806579503502E13","7.069810593647497E13","1.2990546505816436E13","6.479999999999275E13"
"1","298","500","5000","21","21","0.9349000000000001","37.0001","0.8039000000000001","0.4434","1970","1944","1","1944","12","7053","true","""-1752400061""","5.049999999999274E13","9.069520384230897E13","7.033594643221016E13","1.2886853005932717E13","9.069520384230897E13"
"1","299","500","5000","21","21","0.9349000000000001","37.0001","0.8039000000000001","0.4434","1970","1944","1","1944","12","7053","true","""-608767287""","5.349999999999274E13","1.0195297935812236E14","7.799231094784684E13","1.540410358480472E13","1.0195297935812236E14"
"1","300","500","5000","21","21","0.9349000000000001","37.0001","0.8039000000000001","0.4434","1970","1944","1","1944","12","7053","true","""440280185""","5.769999999999274E13","1.0044142571667208E14","7.963871862379116E13","1.4301303264527113E13","1.0044142571667208E14"
"1","301","500","5000","36","26","0.9475","43.0001","0.22610000000000002","0.7519","1970","1944","1","1944","12","1765","true","""-637123818""","5.599999999999274E13","9.852761034348594E13","8.487210126542145E13","1.0957876292792686E13","9.852761034348594E13"
"1","302","500","5000","36","26","0.9475","43.0001","0.22610000000000002","0.7519","1970","1944","1","1944","12","1765","true","""-1869486842""","5.429999999999274E13","9.84621754786974E13","8.31917014396613E13","1.169324687777319E13","9.84621754786974E13"
